student_id,age,gender,cgpa,attendance_percentage,backlogs,coding_score,aptitude_score,communication_score,technical_score,projects_count,major_projects,internships_count,internship_months,certifications_count,hackathons_participated,hackathons_won,coding_platform_score,github_projects,linkedin_score,resume_score,soft_skills_score,leadership_score,extracurricular_score,training_hours,mock_interview_score,preferred_domain,placed
STU101191,23,Male,9.43,67.3,1,54.1,67.1,66.8,68.9,4,2,0,0.0,4,1,0,398,3,70.2,94.7,82.6,56.9,76.2,74.3,94.4,AI/ML,0
STU101786,23,Male,6.86,89.7,0,37.6,83.3,44.5,66.2,1,1,2,10.6,0,2,0,566,0,50.6,41.8,73.0,46.9,53.4,63.6,81.7,Data Science,0
STU100289,21,Male,6.84,96.6,1,47.3,44.5,54.6,47.1,1,0,2,6.7,2,0,0,911,3,65.0,53.6,65.8,48.5,29.0,63.9,84.1,Business Analytics,0
STU100500,20,Other,6.31,77.9,1,29.7,65.9,57.0,39.7,3,1,0,0.4,2,3,1,1047,3,59.3,71.2,68.1,68.1,54.1,32.8,57.5,Cloud Computing,1
STU109551,22,Male,7.62,79.4,0,46.1,65.7,67.2,70.9,0,0,2,4.3,2,1,0,812,2,63.2,46.4,72.9,51.8,100.0,,86.0,Business Analytics,1
STU104243,21,Male,6.82,92.8,1,63.8,34.0,47.2,22.6,1,1,1,3.2,1,1,0,645,3,42.3,62.6,60.7,39.9,28.3,33.3,70.7,Cyber Security,0
STU106658,21,Male,6.81,,0,50.4,67.3,75.3,50.7,1,1,0,0.0,1,3,1,756,0,68.7,54.0,85.9,71.9,43.1,17.7,85.4,Data Science,0
STU102239,21,Male,7.99,92.8,1,60.1,57.0,53.4,65.7,2,0,0,0.0,4,1,0,898,3,70.0,60.5,60.6,56.3,55.5,95.1,58.6,Software Development,0
STU104684,21,Male,8.0,95.7,0,79.5,52.6,,55.6,5,4,0,0.3,2,1,0,902,6,,84.2,69.1,43.3,44.5,134.7,89.4,Software Development,1
STU109605,23,Male,7.27,75.9,0,47.7,45.7,63.4,40.2,4,1,1,4.9,0,0,0,1097,4,66.1,79.7,59.2,65.4,68.9,103.8,82.8,Software Development,0
STU101260,21,Male,5.96,81.1,2,42.7,37.8,21.0,41.6,3,0,1,5.3,2,1,0,1385,2,86.6,56.9,47.1,59.8,65.8,52.6,61.9,Data Science,0
STU104906,23,Male,6.8,86.2,2,26.0,60.0,36.3,33.6,5,3,0,0.0,2,2,0,927,4,52.4,60.3,65.7,34.3,42.6,91.1,59.0,Software Development,0
STU104458,21,Male,7.13,76.0,1,79.4,47.2,79.4,,2,0,1,3.6,2,1,0,808,1,49.9,61.6,67.1,62.3,72.0,29.6,57.5,Data Science,0
STU104040,22,Other,8.57,78.4,2,23.9,40.1,29.2,72.0,1,0,1,1.8,1,1,0,752,1,58.7,50.2,62.4,58.2,53.3,107.1,66.8,Cyber Security,0
STU100961,23,Female,7.35,82.0,0,42.7,63.4,45.5,34.5,6,0,1,3.8,3,0,0,780,5,78.7,84.3,74.6,51.4,81.6,19.4,74.3,AI/ML,0
STU106931,20,Female,7.58,,0,68.5,,72.2,59.0,3,0,2,10.1,2,2,1,1210,3,55.7,52.0,80.5,50.1,48.7,17.0,55.8,Software Development,1
STU100236,21,Male,8.2,81.1,0,49.5,62.8,66.8,63.7,5,2,2,10.0,0,0,0,802,6,76.2,60.2,62.1,39.2,59.7,49.4,73.7,Software Development,0
STU108603,21,Male,6.76,100.0,0,53.3,34.9,81.7,53.4,5,2,0,0.2,3,0,0,525,6,59.4,69.7,82.9,58.7,50.1,,93.9,AI/ML,0
STU104633,21,Male,6.68,70.7,1,69.2,40.2,63.5,51.8,3,1,0,0.7,2,1,0,614,3,62.7,57.6,69.1,74.9,49.9,26.5,62.4,Data Science,0
STU107455,21,Female,6.43,80.6,1,46.9,27.6,69.4,55.2,0,0,0,0.0,1,2,0,489,2,62.0,53.5,64.3,50.3,43.3,59.8,95.8,AI/ML,1
STU102899,21,Male,8.32,90.5,0,73.3,69.1,79.4,44.1,3,2,1,5.2,3,2,0,460,3,59.5,50.5,73.3,81.6,60.8,60.7,76.5,Cyber Security,1
STU102998,24,Male,7.3,91.2,2,65.5,71.2,96.7,60.9,4,2,1,3.0,1,4,1,676,5,70.9,55.0,69.7,43.5,48.1,49.5,77.1,AI/ML,0
STU102912,24,Male,7.13,75.3,0,44.6,81.8,38.2,36.6,4,2,1,2.3,2,1,0,905,3,58.6,57.2,67.1,52.9,10.0,55.7,71.2,Software Development,1
STU103586,24,Female,7.47,83.0,1,64.5,50.8,64.6,66.5,1,0,0,1.4,2,0,0,698,3,56.4,47.1,62.6,39.0,36.9,79.7,,Data Science,0
STU100763,23,Male,7.64,87.6,0,48.4,42.0,74.4,46.8,6,1,0,0.1,6,0,0,586,6,64.1,62.3,76.7,47.9,43.4,103.3,65.4,Software Development,0
STU107645,22,Male,8.69,81.5,2,38.7,70.5,58.9,46.7,5,1,0,2.6,1,2,1,335,5,65.7,73.9,51.0,41.7,57.3,57.7,70.9,Business Analytics,0
STU108623,21,Male,5.92,90.5,0,43.3,41.5,66.8,66.2,1,1,3,12.4,3,1,0,765,1,61.4,54.6,80.2,61.2,66.2,39.4,,AI/ML,0
STU102238,22,Male,7.63,90.4,0,53.5,65.7,70.8,50.7,2,2,0,0.2,2,1,0,677,2,54.1,70.0,71.5,60.7,48.3,60.2,81.0,Data Science,0
STU109497,21,Male,7.72,80.8,0,,64.0,63.9,46.8,6,0,3,12.0,1,1,0,812,5,53.0,64.8,73.5,53.9,60.2,35.3,,Business Analytics,1
STU100339,23,Male,7.0,93.4,0,47.0,36.1,69.7,41.1,2,0,0,0.0,1,1,0,1133,2,70.2,64.9,72.1,37.3,65.1,15.5,66.5,Software Development,1
STU107295,21,Male,8.65,82.9,1,68.6,85.9,53.7,57.1,0,0,2,6.8,0,1,0,463,0,54.0,33.6,60.6,45.2,69.6,14.3,67.5,AI/ML,0
STU101654,21,Male,7.02,82.1,0,45.9,37.0,67.0,74.0,1,0,0,0.9,1,1,0,734,1,52.7,40.9,85.0,48.5,64.0,82.0,80.8,Business Analytics,0
STU107458,21,Male,5.81,93.2,2,71.1,49.9,60.5,,4,1,2,9.7,2,0,0,746,3,72.1,66.6,59.2,61.8,23.9,35.3,89.8,Software Development,0
STU108816,21,Male,8.38,86.9,0,45.0,61.6,50.5,54.6,6,4,1,4.4,3,1,0,592,5,62.7,54.0,71.6,63.0,73.1,70.2,,Cloud Computing,0
STU104094,20,Male,7.57,70.5,0,67.0,49.2,55.0,67.8,2,1,2,9.2,1,0,0,745,3,55.5,54.3,88.3,52.4,56.0,68.0,90.6,Cyber Security,0
STU100514,22,Female,5.47,72.4,1,46.8,31.2,58.7,17.7,2,0,1,2.5,4,2,0,563,2,60.6,67.9,80.5,48.5,38.4,99.4,63.7,AI/ML,1
STU108501,22,Female,6.58,85.6,1,64.1,52.4,54.3,35.7,3,2,0,0.0,4,1,0,1115,3,78.8,65.6,67.1,60.9,48.6,82.7,61.5,Software Development,0
STU106179,19,Female,6.33,96.2,0,24.6,74.9,64.6,16.1,2,1,0,0.0,1,1,0,351,2,45.6,33.7,84.6,48.9,33.3,82.5,84.9,Software Development,0
STU103833,22,Female,7.18,77.2,0,37.9,58.5,39.1,60.5,6,4,1,4.9,0,1,0,682,6,66.3,66.9,61.7,47.1,72.2,107.5,84.8,Cloud Computing,0
STU101360,21,Female,7.93,74.8,0,43.2,40.4,46.3,45.1,2,0,2,3.7,1,1,0,851,3,60.4,69.4,75.7,34.4,76.7,75.2,71.9,Software Development,0
STU108518,22,Female,7.46,82.9,0,64.5,64.1,62.0,65.8,4,2,0,0.0,3,1,0,517,3,71.5,55.4,58.6,70.0,64.1,114.5,76.5,Software Development,0
STU105253,24,Male,7.35,83.3,2,59.0,67.4,31.4,34.0,4,2,2,4.8,2,1,0,654,7,63.9,77.1,50.0,54.7,83.0,54.3,62.8,Data Science,1
STU109210,21,Male,8.39,85.0,0,,82.5,96.0,58.4,5,1,0,0.0,0,3,1,756,5,55.6,73.4,70.7,49.7,54.8,100.1,72.4,Software Development,0
STU109123,21,Male,7.22,79.4,0,34.5,60.0,38.4,65.7,1,0,1,3.9,2,4,1,777,2,56.1,65.9,51.3,46.7,89.8,25.0,65.1,AI/ML,0
STU109659,21,Female,5.0,79.0,0,15.9,64.8,56.1,47.1,2,2,0,0.0,1,3,0,211,1,62.4,47.6,,60.9,87.2,48.4,85.6,Data Science,0
STU106728,21,Female,8.28,87.8,0,72.0,68.8,85.4,45.4,2,0,3,12.0,0,1,0,1148,3,53.7,46.2,98.9,41.4,62.9,37.2,71.4,Cloud Computing,0
STU108657,20,Male,8.81,89.9,1,51.6,56.9,33.4,76.2,3,1,0,0.0,2,0,0,887,5,75.1,74.7,52.1,71.1,66.3,94.1,78.3,Software Development,0
STU106503,25,Female,7.86,85.0,2,46.2,62.9,52.0,46.8,6,2,0,0.0,3,1,0,784,5,45.4,80.9,63.9,47.2,67.8,26.6,74.7,Business Analytics,0
STU105684,21,Male,6.46,75.3,0,50.4,29.1,77.5,16.8,1,0,1,5.2,3,0,0,999,0,70.9,66.2,82.4,55.9,79.2,46.4,80.3,Software Development,0
STU100210,21,Male,7.78,76.4,1,32.5,72.2,44.7,59.6,5,2,0,1.5,2,1,0,519,4,52.5,90.6,60.7,62.6,43.5,49.2,88.1,Software Development,1
STU109796,21,Male,7.66,73.4,0,23.9,70.8,77.5,63.9,1,0,1,4.0,2,1,1,168,2,73.7,57.7,85.1,66.9,75.6,141.6,98.4,Cyber Security,1
STU108739,21,Male,7.37,79.5,0,40.7,56.9,53.6,45.9,3,1,3,9.6,3,2,0,803,2,82.7,46.2,64.9,39.2,35.0,46.6,68.5,AI/ML,0
STU106404,20,Female,7.82,81.1,1,58.4,46.7,50.9,79.4,1,0,0,0.2,1,0,0,808,1,,56.3,58.7,50.3,37.1,22.1,89.4,Software Development,0
STU108874,22,Male,6.38,80.9,0,44.6,61.2,72.0,38.0,4,3,4,16.6,2,2,0,1130,4,78.8,62.5,76.1,52.4,29.1,168.0,49.0,Data Science,0
STU106480,21,Male,6.53,81.3,0,47.9,40.8,62.3,47.9,0,0,0,0.5,3,2,0,850,0,75.6,32.8,67.0,44.0,56.8,8.9,93.4,Business Analytics,1
STU101314,22,Male,7.58,73.6,1,63.0,55.2,47.4,61.3,2,1,1,1.7,6,3,0,1147,3,64.8,58.1,68.0,45.4,35.1,34.3,58.9,AI/ML,0
STU107869,23,Male,7.4,90.1,2,45.8,60.9,45.1,29.6,3,0,1,6.2,2,1,0,1016,4,74.6,52.3,59.4,30.4,34.7,19.0,78.5,Business Analytics,1
STU106716,20,Male,7.05,98.7,0,55.3,44.2,82.6,31.7,3,0,2,10.4,2,1,0,835,2,64.6,61.2,70.8,64.3,79.9,19.8,68.8,AI/ML,0
STU104187,22,Female,6.51,77.5,0,31.5,30.1,65.6,46.0,0,0,0,1.0,5,3,0,959,2,64.9,55.4,71.6,56.2,81.1,44.9,95.7,Software Development,0
STU104398,21,Male,6.63,89.9,0,68.4,40.5,54.4,69.7,4,1,2,8.6,0,1,0,909,5,49.6,46.9,70.3,70.8,62.2,64.1,70.8,Cloud Computing,0
STU105477,21,Female,7.94,88.2,1,50.5,53.8,74.0,80.8,2,1,1,3.3,2,3,1,962,4,40.7,70.1,72.0,83.7,58.8,66.1,89.5,Cyber Security,0
STU100287,22,Female,8.51,65.2,0,69.5,74.5,50.1,,1,0,3,14.1,4,1,1,172,2,80.0,57.2,87.1,51.4,50.7,48.1,78.2,Software Development,0
STU103242,21,Male,6.7,87.6,1,39.7,31.1,45.5,40.8,1,1,0,0.0,2,2,0,937,0,58.1,57.3,55.7,67.3,70.9,85.8,62.2,Software Development,0
STU103799,23,Male,8.43,58.9,0,46.8,71.6,66.7,59.9,1,1,0,0.9,5,1,0,787,2,53.9,33.5,75.6,40.1,76.4,115.3,76.8,Data Science,1
STU106062,21,Male,7.58,94.1,0,43.8,56.0,50.5,64.8,5,1,1,2.6,1,5,2,790,4,71.1,81.0,73.6,70.2,56.2,14.4,95.0,AI/ML,0
STU104687,20,Male,6.78,84.4,0,36.8,39.4,46.2,,3,1,1,5.8,3,4,0,895,3,74.1,76.5,52.6,33.8,73.1,15.5,76.4,Data Science,1
STU106361,23,Male,7.71,78.6,2,38.5,46.9,66.7,54.9,2,1,0,0.0,3,1,0,1053,3,61.8,69.1,78.0,52.1,56.3,49.2,79.4,Software Development,0
STU108153,21,Female,8.02,78.7,0,,59.1,47.5,70.7,0,0,0,0.0,3,3,1,522,0,75.5,73.5,66.1,66.7,57.2,71.4,84.9,AI/ML,0
STU101897,20,Male,7.5,67.2,2,78.5,30.6,47.8,,3,2,0,0.0,3,0,0,854,5,70.1,64.5,66.9,49.1,100.0,67.0,57.2,Cyber Security,0
STU109948,21,Female,7.62,77.4,0,,57.6,87.1,52.2,2,1,1,5.9,1,3,2,698,2,46.4,69.9,88.1,65.2,65.6,125.7,84.0,Software Development,0
STU103012,21,Female,8.13,92.0,0,46.6,72.9,54.1,56.6,0,0,0,0.0,3,0,0,909,0,72.0,59.6,69.9,36.9,59.1,93.8,77.3,Cyber Security,0
STU109742,23,Male,8.1,90.4,0,64.1,29.4,57.6,62.1,3,2,1,3.8,2,1,0,563,5,54.1,57.4,65.4,45.9,64.4,,81.5,Data Science,1
STU102885,22,Male,8.25,89.9,1,84.4,82.9,65.2,63.5,1,0,1,2.1,3,1,0,555,1,77.9,62.6,82.2,40.7,51.5,101.9,69.1,AI/ML,0
STU103991,22,Male,7.91,66.4,0,42.2,58.8,52.1,64.3,2,0,0,0.9,1,0,0,546,1,47.4,57.9,,58.6,67.8,32.0,69.6,Cloud Computing,1
STU105793,21,Female,8.12,60.0,0,66.2,,49.7,30.8,1,1,0,0.0,6,2,0,818,0,73.7,50.2,67.9,55.1,61.4,29.4,59.6,Data Science,0
STU100486,22,Male,7.75,64.9,0,47.2,70.6,63.1,84.5,4,1,0,1.0,3,1,0,480,5,66.9,58.2,74.0,16.9,72.4,70.1,98.5,Cyber Security,0
STU103719,22,Female,7.6,86.0,0,62.7,70.5,70.5,70.4,4,1,1,3.1,2,0,0,598,4,61.5,70.2,75.5,47.2,42.2,49.0,78.6,AI/ML,0
STU109127,21,Female,8.38,88.7,1,58.9,50.5,59.4,48.9,2,0,2,4.7,4,2,1,1014,2,70.5,60.4,63.0,53.7,82.6,38.0,66.4,Cloud Computing,0
STU107310,21,Male,6.39,83.6,0,74.8,56.4,34.7,49.7,1,0,0,0.0,5,2,1,930,1,,76.1,81.4,59.3,80.2,4.8,56.3,Cloud Computing,1
STU101214,21,Male,7.31,79.9,0,37.9,57.4,73.1,30.0,1,1,0,0.0,3,1,0,599,0,51.6,63.2,82.3,63.3,58.4,99.0,82.7,Business Analytics,0
STU102389,23,Female,8.08,84.6,2,57.1,57.9,61.2,50.8,1,1,1,6.2,2,2,0,1014,2,72.8,47.8,75.7,53.2,56.3,51.2,74.1,AI/ML,0
STU109061,23,Male,7.74,92.3,1,55.1,43.5,39.0,,2,0,2,10.5,3,0,0,622,4,55.0,61.2,55.8,60.7,47.5,,75.1,Business Analytics,1
STU101817,22,Male,8.37,80.6,1,43.9,76.1,53.9,58.5,5,2,1,3.4,2,2,0,842,5,68.1,65.0,71.1,69.9,50.5,20.2,80.7,Software Development,0
STU105705,21,Female,8.33,91.2,0,44.6,70.2,68.0,63.0,4,3,2,9.5,2,0,0,636,3,58.8,75.8,61.7,47.4,66.6,60.8,72.8,Cyber Security,0
STU102966,20,Male,7.0,96.4,3,41.8,64.1,58.0,37.4,6,4,0,0.1,3,1,0,745,6,75.2,61.0,52.7,60.9,75.4,45.2,56.2,Software Development,0
STU106393,22,Male,6.79,90.6,1,46.9,37.7,70.3,64.4,2,1,0,0.8,2,3,0,636,3,69.0,48.8,62.0,85.3,57.4,79.8,100.0,Software Development,1
STU109473,22,Female,7.31,75.4,0,43.7,62.4,52.7,48.9,2,0,3,14.3,1,0,0,250,5,60.9,66.1,66.6,51.5,53.6,104.7,57.1,Data Science,0
STU108608,20,Male,8.5,73.5,1,33.5,82.0,26.9,62.4,4,2,0,0.0,0,0,0,716,3,41.2,57.1,71.1,50.3,60.7,69.5,66.1,Software Development,0
STU105608,22,Male,9.09,66.8,1,68.3,66.0,74.9,56.2,3,0,1,6.2,1,3,0,893,3,68.6,58.7,70.4,57.3,59.3,64.5,78.3,Software Development,0
STU106243,21,Female,9.13,90.5,0,61.0,68.0,39.5,60.2,1,1,2,10.7,4,0,0,1185,1,90.1,50.0,73.8,81.6,65.8,175.3,70.6,Business Analytics,0
STU103203,21,Male,8.54,73.4,1,51.0,61.1,50.7,81.4,2,0,1,5.0,1,4,2,654,4,45.9,60.1,59.3,47.9,59.0,53.7,78.3,Software Development,0
STU108167,22,Female,6.92,84.7,0,48.4,38.8,34.0,39.8,1,0,0,0.2,7,3,1,540,0,80.0,70.1,72.3,34.9,73.2,27.2,69.9,Business Analytics,0
STU106700,23,Male,6.84,81.7,1,60.4,55.6,66.2,58.8,0,0,0,0.3,0,0,0,563,1,50.9,55.2,76.9,22.0,28.5,61.0,59.7,Software Development,1
STU101329,22,Male,6.51,80.4,0,56.6,57.4,65.6,47.8,3,1,1,4.1,6,2,0,951,3,80.8,66.6,73.9,50.8,27.6,52.6,64.7,Business Analytics,0
STU101612,21,Male,6.16,69.9,0,39.4,44.8,46.7,39.6,3,0,1,3.1,5,1,0,750,3,76.1,67.7,60.8,58.4,37.1,70.5,82.7,Data Science,0
STU101975,20,Male,6.97,83.5,0,36.4,59.7,43.7,64.1,1,0,1,4.8,2,1,1,802,1,52.2,60.6,48.1,32.4,54.4,35.4,59.0,Software Development,0
STU103927,23,Male,7.52,75.2,2,53.8,65.5,47.0,26.5,2,2,2,8.5,5,0,0,708,2,65.2,64.4,68.2,27.6,84.0,22.4,60.6,Cloud Computing,0
STU103651,23,Male,8.49,57.2,0,65.5,67.5,33.1,65.8,7,2,2,9.1,1,1,0,1284,7,58.3,92.8,54.3,68.9,53.4,55.4,69.0,AI/ML,0
STU104474,23,Male,6.35,79.7,0,57.3,46.5,62.7,49.0,0,0,2,8.6,0,1,0,880,0,61.0,45.3,71.7,77.9,54.7,36.4,79.6,Software Development,0
STU109685,21,Male,10.0,,0,91.0,68.3,73.1,41.0,3,2,0,1.7,0,0,0,1084,4,57.4,71.0,66.9,54.2,55.4,34.2,78.4,Software Development,0
STU105481,22,Male,7.86,100.0,0,36.3,74.4,,38.0,2,0,2,6.9,3,2,1,630,1,73.1,65.0,73.6,54.0,53.3,12.2,74.6,Business Analytics,0
STU106285,22,Male,6.63,85.8,0,49.4,28.1,72.3,39.7,3,1,0,0.0,2,1,0,608,6,63.4,71.6,70.2,40.5,100.0,123.8,82.5,Data Science,0
STU104168,21,Male,6.87,81.4,3,25.1,55.4,40.4,52.5,2,1,2,9.3,5,1,0,870,2,52.8,62.4,55.4,64.9,58.2,35.6,80.8,Cloud Computing,0
STU105023,21,Female,8.04,79.3,0,42.2,47.9,47.5,54.6,2,1,1,2.8,3,0,0,568,1,50.9,63.9,62.9,60.3,67.1,54.7,79.6,Software Development,0
STU101816,21,Female,6.58,87.8,0,37.2,57.2,67.6,57.8,3,0,0,0.0,1,3,1,723,3,71.5,65.1,78.4,46.0,67.5,29.2,64.6,Business Analytics,0
STU109167,21,Female,8.84,69.4,1,61.1,43.9,54.8,66.2,2,1,0,0.7,1,0,0,528,2,57.3,56.7,73.7,50.0,62.1,39.3,85.4,Software Development,0
STU104731,22,Male,6.07,87.2,0,36.7,43.5,,50.6,3,2,2,6.0,2,0,0,457,5,47.6,54.7,72.7,42.1,41.7,63.8,84.1,Software Development,0
STU103660,22,Male,9.14,95.2,0,52.0,73.7,57.4,52.2,7,3,1,5.3,1,0,0,660,8,,76.8,69.0,65.2,32.0,73.6,59.1,Business Analytics,1
STU100675,23,Female,6.79,98.5,0,57.8,85.8,70.0,55.3,3,1,0,0.9,1,1,0,692,4,,59.1,83.8,42.4,53.4,28.3,81.5,Software Development,1
STU102169,21,Female,6.71,83.6,1,54.0,55.3,64.2,47.3,5,2,1,4.8,1,0,0,847,5,59.9,70.1,67.6,50.5,87.3,12.5,,Software Development,1
STU108521,21,Male,6.58,85.7,0,37.9,32.2,66.9,39.8,2,0,0,0.4,5,2,0,470,3,64.8,68.6,73.4,78.6,81.2,51.9,56.2,Cyber Security,0
STU101576,20,Female,5.99,73.5,0,17.3,45.2,59.0,35.3,4,1,0,0.0,0,1,0,439,7,62.6,62.0,71.4,65.0,66.5,29.2,58.6,Cloud Computing,0
STU104431,22,Male,7.53,76.7,1,54.3,61.7,57.6,35.4,3,1,1,4.6,1,2,0,563,3,49.3,69.8,71.2,49.1,40.0,44.0,79.1,AI/ML,0
STU105232,20,Male,8.05,85.3,1,44.6,23.5,80.1,62.1,5,1,2,5.4,3,1,0,838,4,69.2,79.8,84.5,78.2,74.6,91.9,74.2,Data Science,0
STU101387,23,Female,7.28,85.1,1,60.2,58.7,68.3,35.3,3,1,0,0.4,4,3,0,649,3,67.7,85.4,67.7,79.0,59.0,42.7,59.1,Software Development,0
STU101337,22,Female,8.68,100.0,1,61.5,75.5,64.2,72.8,4,1,1,2.8,3,2,0,665,5,68.1,57.4,88.3,55.0,38.8,14.4,84.2,Business Analytics,1
STU106574,20,Male,8.68,90.7,0,70.2,65.4,59.8,42.1,4,1,0,1.7,0,1,0,1293,4,64.8,64.7,75.9,67.2,72.7,40.4,69.7,Data Science,0
STU107213,22,Male,8.23,78.9,2,33.7,91.4,43.7,47.5,3,1,1,7.9,3,3,1,738,2,75.1,62.8,96.6,45.9,61.3,55.3,53.6,Software Development,0
STU108199,21,Male,8.37,77.5,0,50.2,72.2,83.1,34.4,4,1,1,1.6,4,1,0,653,3,65.3,73.6,70.5,32.2,56.3,100.7,72.3,Cyber Security,0
STU100321,23,Female,9.13,88.9,0,78.0,62.7,61.6,72.8,1,1,1,6.1,2,1,0,899,1,48.8,61.1,60.0,68.7,56.4,20.8,,AI/ML,1
STU103535,22,Male,7.71,71.5,0,52.9,50.3,53.2,80.0,1,0,1,4.3,1,2,0,825,0,47.5,59.9,68.3,53.2,57.7,33.7,68.1,AI/ML,0
STU109036,24,Male,7.51,89.4,1,60.2,38.1,83.3,75.3,4,1,0,0.9,3,1,0,975,6,55.4,70.2,70.5,47.6,80.4,106.2,85.8,AI/ML,0
STU101238,22,Male,7.88,87.4,0,62.1,44.4,72.7,34.8,5,1,2,10.3,3,3,0,544,5,63.5,75.1,66.5,63.0,53.4,65.9,73.2,AI/ML,0
STU108565,20,Female,7.96,58.2,2,49.7,60.5,56.7,65.5,1,0,1,2.2,1,1,0,909,0,56.9,66.4,73.5,51.0,34.8,24.7,73.7,AI/ML,0
STU102580,23,Male,7.62,81.4,0,69.5,47.6,51.5,67.9,2,1,0,0.0,3,1,0,569,3,53.0,71.8,69.3,15.0,69.8,58.8,65.1,Cyber Security,0
STU102778,21,Male,8.28,88.6,0,89.4,50.6,71.8,59.3,2,0,0,0.0,1,0,0,1028,2,52.0,63.1,80.0,20.7,53.4,37.3,80.5,Software Development,0
STU104812,21,Female,9.29,76.8,0,53.3,67.6,75.7,74.5,3,0,1,3.7,4,0,0,789,2,69.7,67.9,80.8,38.9,30.0,14.5,70.8,Software Development,0
STU102009,23,Male,7.37,87.3,0,32.6,53.3,60.9,34.4,2,0,1,2.7,0,1,0,655,4,74.9,54.9,57.7,47.5,59.0,20.5,70.4,Business Analytics,0
STU104120,21,Male,7.75,96.6,3,73.5,72.1,23.4,50.6,2,0,2,7.9,4,0,0,778,4,64.2,80.1,57.4,72.3,62.1,73.2,66.4,AI/ML,1
STU106445,22,Female,6.53,94.1,1,66.5,45.0,75.9,49.4,4,2,2,6.9,3,3,1,999,6,51.7,46.7,84.4,49.2,48.2,51.0,68.3,Software Development,1
STU107490,22,Male,6.83,90.4,1,42.3,53.0,73.2,20.9,5,1,0,0.7,2,2,0,1232,7,63.9,66.6,67.6,75.9,64.6,40.9,78.6,AI/ML,0
STU102771,23,Male,8.51,55.0,1,49.1,60.4,61.3,,2,2,2,5.2,2,4,1,924,1,74.3,56.7,82.2,78.1,86.5,12.8,63.5,Cloud Computing,0
STU109546,23,Male,7.38,89.5,0,47.1,68.7,60.8,46.8,6,1,0,0.0,1,3,0,554,7,44.3,55.1,70.2,75.2,70.4,95.1,55.9,Software Development,0
STU104357,23,Female,7.69,75.0,0,76.5,57.4,53.0,64.9,0,0,0,0.0,5,3,0,634,0,,53.7,68.7,64.9,38.0,39.5,79.6,Data Science,1
STU109130,23,Male,8.26,84.7,0,35.6,58.2,71.8,62.7,1,0,0,0.0,2,2,0,356,1,59.2,50.1,66.9,43.7,61.4,77.6,60.5,Data Science,0
STU107380,21,Male,10.0,60.8,1,81.6,87.3,51.9,77.4,2,2,0,1.0,3,0,0,804,2,59.7,68.1,80.0,69.8,62.7,25.3,99.9,AI/ML,0
STU102503,23,Male,7.63,86.7,1,,80.1,59.1,57.7,2,0,1,6.0,2,3,0,476,4,40.0,55.0,81.4,70.3,43.6,43.8,79.5,Software Development,0
STU104112,22,Male,6.69,74.7,0,15.0,58.9,47.1,58.4,0,0,0,0.0,4,1,0,572,1,67.4,66.8,62.7,57.3,34.2,16.7,76.6,Software Development,1
STU104337,22,Female,6.29,82.3,0,23.9,,46.4,50.1,1,0,1,0.6,4,0,0,643,3,73.3,69.4,55.4,68.3,94.8,48.8,87.7,AI/ML,0
STU100501,23,Male,7.31,82.6,0,29.0,54.1,56.6,47.2,1,0,0,0.0,1,2,0,721,0,67.4,42.5,90.7,60.0,50.3,15.0,80.7,Business Analytics,0
STU102485,22,Male,7.36,95.2,0,38.1,49.3,34.4,46.1,4,1,0,0.0,8,3,0,277,6,72.3,72.2,70.7,48.3,78.8,14.9,51.0,AI/ML,0
STU108007,22,Male,6.54,76.9,0,36.7,70.1,56.5,46.6,2,0,1,3.4,2,3,2,227,1,68.8,51.2,83.1,69.9,77.7,,71.1,Software Development,0
STU104442,19,Male,7.84,88.3,0,58.4,69.4,49.4,41.1,2,0,0,0.0,2,0,0,658,2,42.0,64.7,61.2,21.0,44.7,64.5,71.1,Software Development,0
STU100647,22,Male,7.54,84.7,1,64.2,58.3,34.7,62.0,3,0,1,3.4,1,2,0,729,2,,53.3,54.3,56.3,56.5,91.2,70.6,Software Development,0
STU107370,22,Male,8.85,64.1,0,63.5,66.7,80.6,72.2,3,0,1,5.7,2,1,0,460,2,70.6,50.5,61.9,45.8,49.0,31.4,91.6,Cyber Security,0
STU108315,21,Male,7.05,100.0,0,59.1,41.4,66.2,34.5,2,0,3,12.5,2,0,0,1045,1,55.3,70.6,69.8,45.9,66.2,41.6,62.6,AI/ML,0
STU106029,23,Female,8.76,86.9,0,43.7,60.0,75.9,64.1,5,2,0,0.3,2,2,1,877,5,54.8,66.1,92.5,44.0,32.3,21.9,78.4,AI/ML,0
STU107364,23,Female,6.72,68.3,1,30.5,58.1,39.8,28.0,1,0,0,0.2,0,1,0,370,1,56.5,55.4,80.8,51.8,39.4,82.8,63.7,Software Development,0
STU102861,20,Male,8.27,75.7,0,35.2,62.7,81.8,50.8,5,1,0,0.8,1,2,1,642,7,49.0,49.1,67.9,67.0,74.9,69.3,85.1,Software Development,0
STU107581,23,Female,7.59,80.0,1,31.9,20.9,82.5,70.3,2,1,0,0.6,4,2,1,673,2,63.1,75.7,80.1,33.4,43.3,41.5,,Business Analytics,0
STU102535,22,Male,7.31,61.9,0,37.9,61.1,65.3,56.4,4,2,4,13.2,2,2,0,482,3,71.3,67.9,83.0,58.8,74.0,74.2,63.8,Data Science,0
