age,cgpa,python_score,sql_score,statistics_score,ml_score,dl_score,genai_score,ml_projects,end_to_end_projects,deployed_projects,kaggle_competitions,best_competition_rank,hackathons_attended,hackathons_won,finalist_status,github_projects,internship_months,certifications,ml_interview_score,communication_score,dsa_score,resume_score,mock_interview_score,hackathon_win_rate,hackathon_finalist_rate,has_won_hackathon,deployment_rate,end_to_end_rate,has_deployed_project,has_competed_kaggle,competition_rank_missing,avg_core_skill_score,real_world_exposure,avg_interview_readiness,degree,job_ready,career_track,split
24,8.22,6.6,3.6,4.1,6.2,3.1,4.5,2,0,0,1,107.0,0,0,0,4,2,4.0,7.6,6.0,5.2,6.2,4.8,0.0,0.0,0,0.0,0.0,0,1,0,4.683333333333334,2,5.96,B.Tech,0,5,train
20,7.47,8.2,6.3,2.2,4.0,4.4,4.6,2,2,0,0,,1,0,0,4,1,3.0,4.2,6.5,6.4,6.3,6.0,0.0,0.0,0,0.0,1.0,0,0,1,4.95,3,5.880000000000001,BCA,0,5,train
25,8.28,5.2,6.9,5.0,9.5,0.2,6.3,3,1,0,1,139.0,2,1,2,3,1,5.0,4.6,5.4,8.4,,6.9,0.5,1.0,1,0.0,0.3333333333333333,0,1,0,5.516666666666667,2,6.324999999999999,B.Tech,0,5,train
21,7.1,6.5,4.0,6.8,4.7,2.8,3.3,2,2,0,2,478.0,1,0,1,9,5,0.0,2.4,8.2,6.1,5.8,6.3,0.0,1.0,0,0.0,1.0,0,1,0,4.683333333333334,7,5.76,B.Tech,1,4,train
24,8.37,6.7,5.4,7.3,7.5,3.1,5.8,2,2,1,2,17.0,2,0,0,4,1,2.0,7.8,,8.3,5.3,3.9,0.0,0.0,0,0.5,1.0,1,1,0,5.966666666666668,5,6.325,M.Tech,1,2,train
25,8.83,5.0,5.6,6.1,7.3,5.1,2.8,6,1,1,0,,2,0,1,1,2,2.0,4.1,7.2,5.0,5.6,8.4,0.0,0.5,0,1.0,0.16666666666666666,1,0,1,5.316666666666667,5,6.06,B.Tech,1,2,train
23,7.6,5.9,7.4,5.4,7.4,3.2,1.4,3,1,1,1,229.0,2,1,1,7,0,2.0,3.2,8.6,6.2,10.0,5.8,0.5,0.5,1,1.0,0.3333333333333333,1,1,0,5.116666666666666,3,6.76,B.Tech,1,2,train
21,5.99,6.0,8.1,4.2,8.5,5.0,4.4,1,1,0,3,438.0,3,1,2,2,1,,5.1,6.7,8.5,6.3,6.9,0.3333333333333333,0.6666666666666666,1,0.0,1.0,0,1,0,6.033333333333334,2,6.7,B.Tech,1,3,train
20,7.71,6.7,3.6,7.4,6.5,10.0,2.1,2,1,1,2,385.0,4,0,1,2,4,3.0,8.2,7.2,7.0,6.8,5.5,0.0,0.25,0,1.0,0.5,1,1,0,6.050000000000001,7,6.94,MCA,1,3,train
21,7.22,6.0,5.6,4.1,5.2,3.8,4.3,3,1,0,1,201.0,1,0,0,3,2,4.0,6.2,2.4,4.9,5.9,3.7,0.0,0.0,0,0.0,0.3333333333333333,0,1,0,4.833333333333333,3,4.619999999999999,B.Tech,0,5,train
23,7.79,5.8,2.8,5.6,6.2,2.4,4.0,6,0,0,1,263.0,2,0,1,4,2,3.0,7.4,6.0,7.0,5.6,4.8,0.0,0.5,0,0.0,0.0,0,1,0,4.466666666666666,2,6.16,BCA,0,5,train
21,7.52,7.0,6.0,6.9,1.7,7.0,5.4,3,2,0,4,475.0,3,0,0,2,5,1.0,4.5,7.9,8.7,4.3,4.2,0.0,0.0,0,0.0,0.6666666666666666,0,1,0,5.666666666666667,7,5.92,MCA,1,0,train
24,8.44,6.9,4.4,3.7,6.7,7.6,3.9,4,2,0,4,334.0,3,1,2,5,4,,4.7,7.1,7.4,7.4,5.8,0.3333333333333333,0.6666666666666666,1,0.0,0.5,0,1,0,5.533333333333332,6,6.4799999999999995,B.Tech,1,3,train
21,6.79,6.7,7.3,5.9,3.8,1.3,4.9,2,2,0,3,18.0,2,1,1,1,1,3.0,3.3,4.3,2.1,5.6,5.4,0.5,0.5,1,0.0,1.0,0,1,0,4.983333333333333,3,4.14,BCA,0,5,train
22,7.48,8.7,8.4,7.2,3.9,8.3,7.6,4,0,0,3,127.0,2,0,0,2,0,1.0,6.2,5.6,6.8,1.9,5.1,0.0,0.0,0,0.0,0.0,0,1,0,7.3500000000000005,0,5.12,B.Sc,0,5,train
21,6.92,3.3,4.9,5.9,3.8,2.0,4.0,3,0,0,1,117.0,9,1,5,3,2,3.0,6.9,4.7,6.7,4.7,5.5,0.1111111111111111,0.5555555555555556,1,0.0,0.0,0,1,0,3.983333333333333,2,5.7,MCA,0,5,train
23,6.81,4.1,4.1,4.5,6.6,6.0,10.0,5,2,1,4,229.0,3,0,0,2,5,3.0,5.8,7.5,6.2,4.7,5.5,0.0,0.0,0,0.5,0.4,1,1,0,5.883333333333333,9,5.9399999999999995,B.Tech,1,2,train
25,7.77,4.6,5.3,8.0,4.3,3.4,2.3,2,1,0,3,178.0,1,0,0,3,2,3.0,6.5,7.7,4.1,3.6,7.4,0.0,0.0,0,0.0,0.5,0,1,0,4.6499999999999995,3,5.859999999999999,B.Tech,1,0,train
20,7.66,7.5,0.3,3.1,4.0,2.3,6.1,1,1,1,2,484.0,5,3,5,8,1,3.0,3.9,4.6,4.0,5.9,10.0,0.6,1.0,1,1.0,1.0,1,1,0,3.883333333333333,4,5.68,MCA,0,5,train
21,5.56,5.1,8.4,4.4,7.0,3.2,1.1,1,1,1,1,471.0,8,2,4,0,3,0.0,5.1,7.6,3.2,,3.7,0.25,0.5,1,1.0,1.0,1,1,0,4.866666666666666,6,4.8999999999999995,BCA,0,5,train
22,6.62,6.0,1.8,4.9,9.1,6.1,3.3,4,1,0,0,,2,1,1,4,1,3.0,6.0,9.0,3.3,4.5,7.2,0.5,0.5,1,0.0,0.25,0,0,1,5.2,2,6.0,B.Tech,1,3,train
22,7.34,8.0,5.9,2.7,4.0,0.8,6.9,3,1,0,2,103.0,2,1,1,3,2,3.0,6.6,5.5,3.1,3.4,4.0,0.5,0.5,1,0.0,0.3333333333333333,0,1,0,4.716666666666668,3,4.52,B.Tech,0,5,train
23,7.75,6.4,7.0,2.3,7.4,4.1,4.0,2,2,1,1,35.0,2,0,1,6,0,2.0,8.7,7.4,5.6,8.6,7.2,0.0,0.5,0,0.5,1.0,1,1,0,5.2,4,7.500000000000002,B.Tech,1,3,train
25,7.9,7.3,3.6,0.2,6.7,4.6,0.0,4,0,0,4,99.0,1,1,1,3,3,0.0,7.9,6.1,7.2,3.6,7.1,1.0,1.0,1,0.0,0.0,0,1,0,3.733333333333333,3,6.38,B.Tech,1,3,train
25,7.74,4.6,6.9,8.2,6.9,4.5,7.4,1,1,0,1,420.0,4,1,3,2,2,0.0,6.8,5.9,6.9,8.7,5.1,0.25,0.75,1,0.0,1.0,0,1,0,6.416666666666667,3,6.68,B.Tech,1,0,train
23,6.91,6.0,5.6,3.7,7.7,5.5,7.7,1,0,0,2,396.0,2,1,2,10,5,0.0,6.1,,5.9,6.3,6.8,0.5,1.0,1,0.0,0.0,0,1,0,6.033333333333334,5,6.275,B.Sc,0,5,train
25,8.36,3.6,5.3,1.8,8.8,5.9,9.3,3,1,1,0,,2,1,2,4,4,4.0,4.4,7.4,4.7,4.1,2.3,0.5,1.0,1,1.0,0.3333333333333333,1,0,1,5.783333333333334,7,4.58,MCA,0,5,train
21,7.04,5.3,6.9,5.5,5.0,5.3,6.5,3,0,0,2,135.0,4,0,1,3,0,2.0,4.9,7.4,2.2,4.9,4.1,0.0,0.25,0,0.0,0.0,0,1,0,5.75,0,4.7,B.Tech,0,5,train
25,8.33,6.4,6.5,5.1,8.3,2.6,6.5,4,1,0,3,421.0,1,1,1,2,1,2.0,5.3,4.4,7.0,7.2,4.8,1.0,1.0,1,0.0,0.25,0,1,0,5.900000000000001,2,5.74,B.Tech,1,4,train
24,5.88,8.1,3.2,5.0,7.5,3.5,6.8,5,2,0,1,308.0,7,3,4,3,0,3.0,3.6,8.0,6.1,6.3,1.6,0.42857142857142855,0.5714285714285714,1,0.0,0.4,0,1,0,5.683333333333334,2,5.12,B.Tech,0,5,train
24,7.14,4.7,6.4,5.0,5.7,7.5,5.3,2,0,0,0,,0,0,0,7,0,2.0,1.5,6.8,5.2,6.3,4.5,0.0,0.0,0,0.0,0.0,0,0,1,5.766666666666667,0,4.86,B.Tech,0,5,train
22,8.37,4.4,4.0,6.3,4.4,1.4,5.0,3,2,0,1,123.0,4,0,2,6,4,3.0,8.1,7.1,4.5,5.2,3.1,0.0,0.5,0,0.0,0.6666666666666666,0,1,0,4.25,6,5.6,B.Tech,0,5,train
25,7.26,7.7,6.1,4.9,3.0,5.7,4.1,0,0,0,0,,3,1,1,3,0,3.0,8.4,6.9,3.6,6.0,6.7,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,0,1,5.25,0,6.32,MCA,0,5,train
21,7.54,5.9,6.4,7.1,3.0,6.5,0.9,3,1,1,2,55.0,3,1,1,5,3,6.0,6.2,6.6,5.9,7.3,5.5,0.3333333333333333,0.3333333333333333,1,1.0,0.3333333333333333,1,1,0,4.966666666666666,6,6.300000000000001,B.Sc,1,0,train
20,8.79,7.3,5.7,3.2,5.5,4.5,4.8,2,2,0,1,404.0,3,0,0,3,3,5.0,4.6,7.8,8.0,3.0,6.8,0.0,0.0,0,0.0,1.0,0,1,0,5.166666666666667,5,6.04,M.Tech,1,2,train
24,6.33,7.9,5.8,5.8,4.5,4.4,6.4,2,1,0,4,30.0,4,0,1,2,1,3.0,7.7,5.2,6.2,9.6,8.4,0.0,0.25,0,0.0,0.5,0,1,0,5.8,2,7.42,B.Tech,1,4,train
20,8.16,7.3,4.4,6.1,9.5,4.1,5.9,3,2,1,1,400.0,5,0,1,2,2,2.0,2.6,6.0,4.0,5.9,8.4,0.0,0.2,0,0.5,0.6666666666666666,1,1,0,6.216666666666666,6,5.38,B.Tech,1,1,train
24,6.77,5.6,6.7,5.1,7.0,0.7,2.3,5,2,0,2,156.0,1,0,0,4,4,5.0,6.0,5.8,3.8,1.6,4.8,0.0,0.0,0,0.0,0.4,0,1,0,4.566666666666666,6,4.4,B.Tech,0,5,train
21,6.75,5.0,4.8,6.7,5.0,1.1,2.1,3,1,1,2,3.0,3,0,2,5,3,3.0,3.9,6.9,8.4,3.2,7.7,0.0,0.6666666666666666,0,1.0,0.3333333333333333,1,1,0,4.116666666666667,6,6.0200000000000005,BCA,0,5,train
25,5.88,7.2,6.5,8.8,6.5,1.3,6.3,2,1,1,0,,4,2,4,2,0,0.0,7.1,4.5,6.1,8.7,4.0,0.5,1.0,1,1.0,0.5,1,0,1,6.1000000000000005,3,6.08,M.Tech,1,0,train
25,7.92,4.6,5.2,3.7,7.8,3.6,5.0,3,2,1,0,,4,0,2,2,4,2.0,3.2,3.5,4.0,6.1,8.4,0.0,0.5,0,0.5,0.6666666666666666,1,0,1,4.983333333333333,8,5.039999999999999,B.Sc,1,2,train
21,7.89,9.5,8.4,5.2,2.6,4.7,1.5,1,0,0,2,343.0,1,0,1,3,1,0.0,6.6,9.6,7.6,7.3,2.6,0.0,1.0,0,0.0,0.0,0,1,0,5.316666666666666,1,6.739999999999999,B.Tech,0,5,train
24,6.96,7.3,4.2,5.0,4.1,1.9,1.3,3,1,0,1,435.0,7,3,4,6,1,3.0,7.3,7.0,7.7,4.0,6.7,0.42857142857142855,0.5714285714285714,1,0.0,0.3333333333333333,0,1,0,3.966666666666667,2,6.540000000000001,B.Tech,0,5,train
21,8.54,6.4,6.0,7.9,9.0,0.0,4.8,5,0,0,3,274.0,3,0,0,2,2,4.0,6.7,6.2,5.5,6.4,4.7,0.0,0.0,0,0.0,0.0,0,1,0,5.683333333333334,2,5.8999999999999995,B.Tech,1,1,train
21,6.64,4.2,4.3,4.2,8.1,6.4,5.0,4,0,0,1,108.0,1,0,0,3,1,1.0,3.1,7.7,5.3,7.8,7.2,0.0,0.0,0,0.0,0.0,0,1,0,5.366666666666666,1,6.220000000000001,B.Tech,0,5,train
22,7.49,9.4,7.4,2.7,9.2,1.1,0.0,3,0,0,1,280.0,2,0,1,3,2,2.0,8.0,6.7,5.8,,7.3,0.0,0.5,0,0.0,0.0,0,1,0,4.966666666666667,2,6.95,B.Tech,0,5,train
20,6.37,7.2,5.6,3.0,7.9,4.4,6.5,4,2,0,3,272.0,6,0,1,4,3,3.0,5.7,10.0,7.0,5.0,3.3,0.0,0.16666666666666666,0,0.0,0.5,0,1,0,5.766666666666667,5,6.2,BCA,1,4,train
25,8.75,9.2,6.7,5.6,5.4,5.7,1.8,5,3,1,0,,0,0,0,3,6,3.0,7.3,9.8,3.8,5.1,3.2,0.0,0.0,0,0.3333333333333333,0.6,1,0,1,5.733333333333333,11,5.84,M.Tech,1,2,train
21,6.72,6.6,8.9,5.4,5.1,6.5,4.0,1,1,0,1,205.0,3,0,1,5,1,1.0,6.4,,5.3,6.9,3.5,0.0,0.3333333333333333,0,0.0,1.0,0,1,0,6.083333333333333,2,5.525,B.Tech,0,5,train
23,7.35,9.6,3.9,5.8,6.7,1.2,0.3,4,0,0,1,232.0,2,0,0,5,1,2.0,8.1,7.6,4.4,7.1,8.3,0.0,0.0,0,0.0,0.0,0,1,0,4.583333333333333,1,7.1,B.Sc,1,1,train
20,9.05,4.5,5.7,6.0,3.2,2.4,5.1,0,0,0,1,459.0,2,0,0,3,1,4.0,7.3,5.8,5.3,9.2,3.6,0.0,0.0,0,0.0,0.0,0,1,0,4.483333333333333,1,6.24,MCA,0,5,train
25,8.91,7.8,6.2,4.7,5.6,2.7,5.3,4,2,0,2,41.0,2,0,1,5,3,2.0,2.2,7.2,6.8,2.7,8.7,0.0,0.5,0,0.0,0.5,0,1,0,5.383333333333333,5,5.52,M.Tech,1,4,train
23,9.13,5.4,4.7,3.9,3.9,4.0,4.6,3,0,0,2,403.0,1,0,0,6,5,3.0,8.9,3.0,7.5,6.0,7.3,0.0,0.0,0,0.0,0.0,0,1,0,4.416666666666667,5,6.539999999999999,BCA,1,3,train
24,6.09,6.8,5.5,3.5,8.8,1.5,1.3,5,3,0,2,436.0,5,2,3,0,2,2.0,8.0,5.4,5.3,6.6,2.3,0.4,0.6,1,0.0,0.6,0,1,0,4.566666666666667,5,5.52,BCA,1,2,train
22,7.09,7.8,3.7,3.6,2.6,2.0,4.5,1,1,0,3,396.0,3,1,2,3,2,0.0,6.0,,6.6,4.3,9.1,0.3333333333333333,0.6666666666666666,1,0.0,1.0,0,1,0,4.033333333333333,3,6.5,B.Sc,0,5,train
25,6.8,3.7,6.0,6.2,6.6,5.8,5.6,3,3,0,0,,2,0,1,3,1,5.0,7.5,7.4,4.5,7.5,5.8,0.0,0.5,0,0.0,1.0,0,0,1,5.6499999999999995,4,6.539999999999999,B.Tech,1,2,train
23,5.58,5.3,5.8,4.2,6.4,5.6,5.5,4,0,0,5,33.0,3,1,3,1,6,1.0,4.7,8.1,6.2,6.8,4.9,0.3333333333333333,1.0,1,0.0,0.0,0,1,0,5.466666666666668,6,6.140000000000001,B.Sc,1,4,train
20,7.88,5.3,4.4,7.8,4.3,6.4,0.9,2,0,0,3,352.0,2,0,1,5,0,2.0,4.4,4.1,7.0,4.6,4.8,0.0,0.5,0,0.0,0.0,0,1,0,4.8500000000000005,0,4.98,B.Tech,0,5,train
23,7.24,4.0,5.0,5.8,3.6,4.8,3.0,6,0,0,1,477.0,2,0,0,7,2,2.0,3.6,5.1,3.6,,10.0,0.0,0.0,0,0.0,0.0,0,1,0,4.366666666666667,2,5.574999999999999,B.Sc,0,5,train
24,7.61,4.8,4.2,5.2,7.3,5.9,3.7,0,0,0,0,,3,0,1,4,4,2.0,6.1,9.0,9.3,2.2,7.7,0.0,0.3333333333333333,0,0.0,0.0,0,0,1,5.183333333333333,4,6.859999999999999,B.Sc,1,3,train
20,7.42,5.1,6.5,3.3,3.5,1.8,5.5,5,3,0,2,56.0,6,1,4,3,2,2.0,2.4,9.9,6.4,6.9,3.8,0.16666666666666666,0.6666666666666666,1,0.0,0.6,0,1,0,4.283333333333333,5,5.880000000000001,B.Tech,1,4,train
23,6.46,5.5,6.7,4.7,7.4,7.2,6.2,1,0,0,0,,3,0,0,5,4,1.0,4.0,5.9,3.2,4.7,5.7,0.0,0.0,0,0.0,0.0,0,0,1,6.283333333333332,4,4.7,B.Sc,0,5,train
25,6.3,7.0,3.8,4.5,6.3,2.5,4.5,1,1,1,1,98.0,2,0,1,7,5,1.0,5.1,4.6,2.5,6.6,7.3,0.0,0.5,0,1.0,1.0,1,1,0,4.766666666666667,8,5.22,B.Tech,1,4,train
24,8.1,6.9,5.8,4.5,7.2,7.9,4.9,3,3,0,2,287.0,2,1,1,4,1,2.0,6.4,4.4,3.8,3.5,5.6,0.5,0.5,1,0.0,1.0,0,1,0,6.199999999999999,4,4.74,BCA,0,5,train
22,6.88,8.4,3.3,3.7,6.9,5.1,1.4,1,1,0,0,,4,0,3,6,2,5.0,6.2,2.8,4.0,5.2,5.9,0.0,0.75,0,0.0,1.0,0,0,1,4.8,3,4.82,BCA,0,5,train
20,8.21,2.5,6.0,9.3,2.9,4.5,2.7,4,1,0,2,118.0,1,0,0,6,3,3.0,4.6,3.9,4.1,5.8,2.7,0.0,0.0,0,0.0,0.25,0,1,0,4.6499999999999995,4,4.22,B.Tech,0,5,train
21,6.01,7.7,7.8,8.7,6.6,3.5,6.6,0,0,0,0,,4,1,3,4,3,5.0,4.3,8.3,1.0,,3.8,0.25,0.75,1,0.0,0.0,0,0,1,6.816666666666666,3,4.3500000000000005,B.Tech,1,1,train
25,7.14,7.0,5.4,4.7,4.9,3.4,8.6,2,2,1,2,319.0,1,0,0,6,3,2.0,6.2,5.8,5.0,6.9,5.5,0.0,0.0,0,0.5,1.0,1,1,0,5.666666666666667,7,5.88,MCA,1,2,train
20,6.69,1.8,2.6,2.2,5.3,2.1,1.8,7,0,0,0,,4,1,3,7,0,1.0,4.8,6.1,6.1,5.0,5.6,0.25,0.75,1,0.0,0.0,0,0,1,2.6333333333333333,0,5.5200000000000005,B.Tech,0,5,train
24,7.0,5.9,4.9,5.5,6.2,2.1,4.7,3,2,0,1,86.0,3,1,3,4,5,4.0,8.1,9.8,3.4,4.3,5.8,0.3333333333333333,1.0,1,0.0,0.6666666666666666,0,1,0,4.883333333333334,7,6.279999999999999,M.Tech,1,2,train
22,7.73,8.9,10.0,5.0,5.4,9.4,2.7,2,1,1,0,,3,2,2,5,2,3.0,6.3,7.6,3.9,4.4,6.4,0.6666666666666666,0.6666666666666666,1,1.0,0.5,1,0,1,6.8999999999999995,5,5.719999999999999,B.Tech,1,3,train
21,7.15,8.1,4.5,8.1,3.9,1.2,5.9,5,1,1,3,272.0,1,0,0,2,4,3.0,4.4,6.3,9.0,5.7,2.4,0.0,0.0,0,1.0,0.2,1,1,0,5.283333333333332,7,5.56,B.Sc,0,5,train
23,6.68,4.1,3.7,5.7,3.8,5.0,7.8,1,1,0,4,132.0,1,0,0,8,2,0.0,3.3,6.1,5.6,3.4,6.0,0.0,0.0,0,0.0,1.0,0,1,0,5.016666666666667,3,4.88,B.Tech,1,0,train
22,8.49,6.2,4.4,5.8,7.5,2.2,8.4,2,2,0,1,489.0,1,0,0,0,1,5.0,7.1,6.5,5.2,5.0,4.7,0.0,0.0,0,0.0,1.0,0,1,0,5.75,3,5.7,BCA,1,4,train
22,7.4,6.8,5.3,5.9,5.7,0.9,1.4,3,0,0,2,318.0,2,1,1,4,4,2.0,4.7,5.3,4.3,3.6,6.4,0.5,0.5,1,0.0,0.0,0,1,0,4.333333333333333,4,4.860000000000001,B.Sc,0,5,train
24,6.58,7.2,6.7,5.9,5.4,2.8,4.9,1,1,1,2,419.0,5,0,2,6,2,2.0,4.5,3.8,0.0,5.5,4.8,0.0,0.4,0,1.0,1.0,1,1,0,5.483333333333334,5,3.72,B.Tech,1,0,train
25,8.26,6.5,7.0,5.3,8.5,1.2,4.6,3,0,0,1,90.0,2,0,1,1,1,2.0,6.2,5.9,5.5,7.8,6.3,0.0,0.5,0,0.0,0.0,0,1,0,5.516666666666667,1,6.340000000000001,B.Tech,0,5,train
24,7.38,9.1,5.6,4.6,0.9,2.6,5.2,2,0,0,0,,2,0,0,4,1,3.0,9.7,5.6,4.2,5.4,6.6,0.0,0.0,0,0.0,0.0,0,0,1,4.666666666666666,1,6.3,BCA,0,5,train
23,7.69,5.7,7.0,3.9,10.0,2.7,2.1,2,2,0,2,48.0,0,0,0,4,0,1.0,2.8,7.4,5.8,5.2,3.6,0.0,0.0,0,0.0,1.0,0,1,0,5.233333333333333,2,4.96,B.Sc,0,5,train
21,9.16,3.9,6.3,7.5,7.0,5.2,5.0,2,0,0,0,,2,1,1,3,3,4.0,2.1,6.8,4.9,6.2,7.9,0.5,0.5,1,0.0,0.0,0,0,1,5.816666666666666,3,5.58,B.Tech,0,5,train
22,6.6,5.3,8.4,4.5,3.4,5.7,5.2,1,1,1,2,134.0,1,0,1,1,4,1.0,5.0,7.7,4.5,5.4,5.1,0.0,1.0,0,1.0,1.0,1,1,0,5.416666666666667,7,5.540000000000001,B.Tech,1,0,train
21,8.51,6.7,3.7,5.7,4.9,4.3,2.5,4,4,0,1,437.0,3,0,0,3,2,4.0,3.5,7.8,7.5,5.8,5.2,0.0,0.0,0,0.0,1.0,0,1,0,4.633333333333334,6,5.96,B.Tech,1,2,train
22,8.2,7.9,2.3,6.4,3.2,6.2,0.0,2,0,0,2,340.0,4,1,1,2,4,2.0,3.0,8.9,1.8,5.5,5.5,0.25,0.25,1,0.0,0.0,0,1,0,4.333333333333333,4,4.94,B.Tech,0,5,train
20,7.5,5.1,5.7,9.1,7.3,6.8,4.6,3,2,0,1,208.0,7,1,2,5,5,4.0,6.3,7.0,5.9,8.1,4.6,0.14285714285714285,0.2857142857142857,1,0.0,0.6666666666666666,0,1,0,6.433333333333334,7,6.380000000000001,B.Tech,1,0,train
24,,4.9,4.6,5.5,10.0,7.8,1.5,3,1,1,1,207.0,3,0,1,7,3,3.0,2.7,6.4,8.4,5.8,5.8,0.0,0.3333333333333333,0,1.0,0.3333333333333333,1,1,0,5.716666666666666,6,5.82,B.Tech,1,3,train
22,7.51,8.1,6.0,4.8,7.9,4.0,3.7,3,0,0,1,258.0,2,0,1,12,3,4.0,4.4,6.0,8.5,,3.5,0.0,0.5,0,0.0,0.0,0,1,0,5.75,3,5.6,B.Tech,0,5,train
24,7.74,4.4,5.3,3.2,8.7,2.0,1.4,1,0,0,0,,3,0,0,11,1,2.0,1.8,6.7,6.6,5.4,4.2,0.0,0.0,0,0.0,0.0,0,0,1,4.166666666666666,1,4.9399999999999995,B.Tech,0,5,train
20,6.47,4.1,7.4,6.6,6.1,4.7,6.0,3,0,0,1,116.0,5,1,1,5,4,2.0,6.4,6.6,7.3,5.2,5.5,0.2,0.2,1,0.0,0.0,0,1,0,5.816666666666667,4,6.2,M.Tech,0,5,train
22,9.49,5.1,5.6,7.5,6.3,4.0,5.9,2,0,0,0,,3,0,0,8,0,3.0,8.0,3.6,3.7,4.2,7.5,0.0,0.0,0,0.0,0.0,0,0,1,5.733333333333333,0,5.4,B.Tech,1,0,train
21,7.18,5.4,5.3,8.1,8.9,4.1,7.1,2,2,0,0,,5,0,1,7,5,3.0,1.8,8.4,5.9,5.4,7.3,0.0,0.2,0,0.0,1.0,0,0,1,6.483333333333333,7,5.76,B.Tech,1,1,train
20,6.79,7.7,7.2,4.4,5.1,5.3,3.3,1,1,0,1,333.0,5,3,3,3,2,2.0,5.3,7.3,6.1,5.3,5.7,0.6,0.6,1,0.0,1.0,0,1,0,5.5,3,5.9399999999999995,B.Sc,0,5,train
24,7.22,7.6,5.8,6.4,6.6,3.5,2.7,1,1,1,2,354.0,4,0,0,1,0,4.0,7.0,6.5,7.1,3.8,2.2,0.0,0.0,0,1.0,1.0,1,1,0,5.433333333333334,3,5.32,MCA,0,5,train
25,7.49,6.7,5.5,7.4,5.9,6.1,6.4,6,1,1,3,41.0,2,1,1,6,2,1.0,5.3,6.1,6.3,3.9,8.5,0.5,0.5,1,1.0,0.16666666666666666,1,1,0,6.333333333333333,5,6.02,B.Tech,0,5,train
25,6.49,6.8,5.8,5.6,8.3,6.7,10.0,0,0,0,2,152.0,3,0,2,7,2,2.0,10.0,4.9,5.2,5.6,4.2,0.0,0.6666666666666666,0,0.0,0.0,0,1,0,7.2,2,5.98,BCA,1,4,train
25,9.49,7.6,5.3,2.1,3.1,7.3,6.6,2,0,0,4,79.0,3,1,1,2,5,1.0,6.3,6.3,6.0,7.1,5.0,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,1,0,5.333333333333333,5,6.140000000000001,MCA,0,5,train
24,9.74,6.9,5.2,5.0,5.2,6.0,6.1,4,3,0,0,,4,2,3,5,1,0.0,3.0,2.7,5.6,5.5,8.7,0.5,0.75,1,0.0,0.75,0,0,1,5.733333333333333,4,5.1,B.Tech,0,5,train
23,7.08,6.0,8.6,6.9,5.8,2.0,3.5,2,1,0,1,340.0,5,0,1,1,0,2.0,8.1,5.9,5.9,3.2,8.0,0.0,0.2,0,0.0,0.5,0,1,0,5.466666666666666,1,6.22,MCA,0,5,train
20,7.1,5.9,6.4,7.9,8.3,2.6,5.2,2,1,1,1,115.0,6,2,3,4,1,5.0,8.3,7.3,7.2,7.2,7.3,0.3333333333333333,0.5,1,1.0,0.5,1,1,0,6.050000000000001,4,7.459999999999999,M.Tech,1,2,train
25,7.14,7.3,1.6,6.4,5.0,4.0,0.7,3,1,0,0,,2,0,0,4,5,1.0,8.6,6.3,10.0,3.8,6.3,0.0,0.0,0,0.0,0.3333333333333333,0,0,1,4.166666666666667,6,7.0,B.Tech,1,1,train
23,7.69,7.6,7.0,3.7,5.3,9.0,6.6,0,0,0,1,483.0,4,1,1,7,2,1.0,5.4,8.9,6.5,10.0,6.6,0.25,0.25,1,0.0,0.0,0,1,0,6.533333333333334,2,7.4799999999999995,B.Tech,0,5,train
24,8.0,10.0,4.0,7.3,9.4,4.8,2.7,5,2,1,2,235.0,2,0,0,2,0,1.0,3.3,5.7,5.8,9.3,6.3,0.0,0.0,0,0.5,0.4,1,1,0,6.366666666666667,4,6.08,B.Tech,0,5,train
20,5.84,6.1,7.5,6.9,6.2,7.7,6.6,5,1,0,0,,2,1,2,1,1,1.0,5.6,6.2,2.7,7.3,6.6,0.5,1.0,1,0.0,0.2,0,0,1,6.833333333333333,2,5.68,BCA,1,0,train
25,7.21,3.4,5.3,9.4,5.4,3.9,2.4,3,0,0,1,212.0,8,1,4,4,1,5.0,5.1,9.3,3.6,8.8,3.9,0.125,0.5,1,0.0,0.0,0,1,0,4.966666666666666,1,6.14,B.Tech,0,5,train
20,5.96,7.0,7.7,4.6,5.2,5.4,5.1,2,1,0,0,,4,0,1,6,2,2.0,7.6,6.8,4.2,7.4,4.3,0.0,0.25,0,0.0,0.5,0,0,1,5.833333333333333,3,6.0600000000000005,B.Tech,1,3,train
23,6.72,7.3,7.0,6.4,4.8,4.3,10.0,1,1,0,1,169.0,2,0,1,4,2,0.0,5.7,7.8,3.4,8.0,4.8,0.0,0.5,0,0.0,1.0,0,1,0,6.633333333333334,3,5.9399999999999995,M.Tech,1,4,train
22,7.29,7.9,0.5,5.9,5.6,3.5,0.7,2,2,2,1,361.0,4,2,4,3,2,1.0,6.8,6.7,6.0,4.8,6.9,0.5,1.0,1,1.0,1.0,1,1,0,4.016666666666667,8,6.24,B.Tech,0,5,train
22,6.65,8.7,6.6,6.3,10.0,6.2,4.9,2,2,0,2,84.0,5,0,0,1,0,1.0,4.5,9.2,7.9,8.0,2.2,0.0,0.0,0,0.0,1.0,0,1,0,7.116666666666666,2,6.36,B.Tech,1,2,train
